sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,C,1,-4.0,baseline,20,0,1,20,2499,2499,0,94.42726313136518,94.42726313136518,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[36, 100, 70, 94, 83, 109, 96, 90, 86, 57]",[],0,0,0,0,0,0,0,0
0,C,1,-4.0,nsgrand,20,0,1,20,0,0,0,1138.6886080726981,1138.6886080726981,0.0,0,0,-1,5,0.00013506048708222806,0.9999169111251831,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
0,C,1,-4.0,strong_symbolic,20,0,1,20,3999,3999,0,205.42502612806857,205.42502612806857,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[36, 100, 70, 94, 83, 109, 96, 90, 86, 57]",[],0,0,0,0,0,0,0,0
1,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,54.797617020085454,54.797617020085454,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[114, 122, 71, 95, 79, 13, 12, 59, 113, 102]",[],0,0,0,0,0,0,0,0
1,C,1,-4.0,nsgrand,29,0,1,29,0,0,0,1.8355750944465399,1.8355750944465399,0.0,0,0,-1,5,0.00010949710122076795,0.999930739402771,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
1,C,1,-4.0,strong_symbolic,29,0,1,29,3999,3999,0,189.88654878921807,189.88654878921807,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[114, 122, 71, 95, 79, 13, 12, 59, 113, 102]",[],0,0,0,0,0,0,0,0
2,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,56.74089211970568,56.74089211970568,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[38, 87, 51, 106, 99, 21, 47, 67, 127, 31]",[],0,0,0,0,0,0,0,0
2,C,1,-4.0,nsgrand,27,0,1,27,0,0,0,1.7552059143781662,1.7552059143781662,0.0,0,0,-1,5,0.0001121360037359409,0.9999372959136963,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
2,C,1,-4.0,strong_symbolic,27,0,1,27,3999,3999,0,193.30863188952208,193.30863188952208,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[38, 87, 51, 106, 99, 21, 47, 67, 127, 31]",[],0,0,0,0,0,0,0,0
3,C,1,-4.0,baseline,33,0,1,33,2499,2499,0,54.655538173392415,54.655538173392415,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[30, 23, 10, 39, 5, 7, 59, 0, 38, 55]",[],0,0,0,0,0,0,0,0
