sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,A,0,6.0,baseline,10,0,1,10,2499,2499,0,99.82358105480671,99.82358105480671,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[54, 52, 40, 59, 57, 44, 35, 34, 43, 48]",[],0,0,0,0,0,0,0,0
0,A,0,6.0,nsgrand,10,0,1,10,0,0,0,1132.9780430532992,1132.9780430532992,0.0,0,0,-1,5,0.07386935502290726,0.9675494432449341,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
0,A,0,6.0,strong_symbolic,10,0,1,10,3999,3999,0,233.76489197835326,233.76489197835326,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[54, 52, 40, 59, 57, 44, 35, 34, 43, 48]",[],0,0,0,0,0,0,0,0
1,A,0,6.0,baseline,0,1,0,0,0,0,0,8.078126003965735,8.078126003965735,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
1,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012570060789585114,0.012570060789585114,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
1,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.009458977729082108,0.009458977729082108,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
2,A,0,6.0,baseline,3,1,0,0,327,327,0,36.63856000639498,36.63856000639498,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[82, 66, 104, 71, 68, 67, 65, 64, 98, 74]",[],0,0,0,0,0,0,0,0
2,A,0,6.0,nsgrand,3,1,0,0,1,1,0,13.010537018999457,0.02729007974267006,0.0,0,18,1,3,0.8466816544532776,0.004398176912218332,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[82, 64, 78, 104, 65, 68, 67, 66, 98, 71]","[4.4895899918628857e-05, 5.863905607839115e-05, 0.05075924098491669, 0.8493849635124207, 0.09535405784845352, 0.004398176912218332]",1200,4,0,0,0,1,0,0
2,A,0,6.0,strong_symbolic,3,1,0,0,331,331,0,165.8058890607208,165.8058890607208,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[82, 66, 104, 71, 68, 67, 65, 64, 98, 74]",[],0,0,0,0,0,0,0,0
3,A,0,6.0,baseline,0,1,0,0,0,0,0,0.02302904613316059,0.02302904613316059,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
3,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.012160046026110649,0.012160046026110649,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
3,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.009650131687521935,0.009650131687521935,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
4,A,0,6.0,baseline,0,1,0,0,0,0,0,0.009729992598295212,0.009729992598295212,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
4,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.009219860658049583,0.009219860658049583,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
4,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.009139999747276306,0.009139999747276306,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
5,A,0,6.0,baseline,1,1,0,0,1,1,0,34.168980084359646,34.168980084359646,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[65, 66, 67, 36, 56, 84, 18, 79, 15, 64]",[],0,0,0,0,0,0,0,0
5,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.20337207429111,0.02371007576584816,0.0,0,18,1,1,0.9952261447906494,4.2332769226050004e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 4]","[65, 63, 67, 79, 66, 72, 69, 84, 88, 70]","[0.0002094064693665132, 0.997918426990509, 0.001778417848981917, 2.4763303372310475e-05, 2.6694460757425986e-05, 4.2332769226050004e-05]",1200,4,0,0,0,1,0,0
5,A,0,6.0,strong_symbolic,1,1,0,0,1,1,0,155.5963398423046,155.5963398423046,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[65, 66, 67, 36, 56, 84, 18, 79, 15, 64]",[],0,0,0,0,0,0,0,0
6,A,0,6.0,baseline,0,1,0,0,0,0,0,0.01743994653224945,0.01743994653224945,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
6,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.010029179975390434,0.010029179975390434,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
6,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.008950009942054749,0.008950009942054749,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
7,A,0,6.0,baseline,5,0,1,5,2499,2499,0,56.40564416535199,56.40564416535199,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[3, 123, 4, 105, 1, 113, 5, 115, 126, 6]",[],0,0,0,0,0,0,0,0
7,A,0,6.0,nsgrand,5,1,0,0,1,1,0,87.40071882493794,0.03403984010219574,0.0,0,22,1,5,0.4668377637863159,0.8577447533607483,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[1, 3, 5, 123, 105, 118, 4, 11, 114, 113]","[0.00033552435343153775, 1.0597799700917676e-05, 1.5595640434185043e-05, 0.0028889146633446217, 0.139004647731781, 0.8577447533607483]",2400,5,0,0,0,1,0,0
7,A,0,6.0,strong_symbolic,5,1,0,0,813,813,0,166.3368649315089,166.3368649315089,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[3, 123, 4, 105, 1, 113, 5, 115, 126, 6]",[],0,0,0,0,0,0,0,0
8,A,0,6.0,baseline,0,1,0,0,0,0,0,0.025070039555430412,0.025070039555430412,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
8,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.011618947610259056,0.011618947610259056,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
8,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.010390067473053932,0.010390067473053932,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
9,A,0,6.0,baseline,5,0,1,5,2499,2499,0,55.34237204119563,55.34237204119563,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[58, 51, 42, 62, 63, 40, 54, 56, 53, 57]",[],0,0,0,0,0,0,0,0
9,A,0,6.0,nsgrand,5,1,0,0,100,100,0,96.53313690796494,0.9327130392193794,0.0,0,22,1,5,0.3020261228084564,0.6418650150299072,ai,ai_success,expanded_overflow,expanded_ai_search,"[4, 5]","[0, 1, 2, 3]","[53, 58, 56, 33, 59, 29, 37, 57, 42, 23]","[0.00018312882457394153, 4.89020658278605e-06, 6.350952753564343e-05, 0.024475596845149994, 0.3334079384803772, 0.6418650150299072]",2400,5,0,0,0,1,0,0
9,A,0,6.0,strong_symbolic,5,0,1,5,3999,3999,0,195.14358695596457,195.14358695596457,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[58, 51, 42, 62, 63, 40, 54, 56, 53, 57]",[],0,0,0,0,0,0,0,0
10,A,0,6.0,baseline,3,1,0,0,56,56,0,34.23541015945375,34.23541015945375,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[3, 116, 98, 38, 127, 103, 19, 12, 57, 29]",[],0,0,0,0,0,0,0,0
10,A,0,6.0,nsgrand,3,1,0,0,1,1,0,3.8800688926130533,0.025949906557798386,0.0,0,18,1,3,0.9697874188423157,0.0010623186826705933,ai,ai_success,standard,ai_search,[3],"[0, 1, 2]","[19, 98, 116, 48, 127, 103, 29, 12, 3, 75]","[0.00011701815674314275, 3.371173806954175e-05, 0.08528166264295578, 0.8765183687210083, 0.036986857652664185, 0.0010623186826705933]",1200,4,0,0,0,1,0,0
10,A,0,6.0,strong_symbolic,3,1,0,0,56,56,0,160.332762170583,160.332762170583,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[3, 116, 98, 38, 127, 103, 19, 12, 57, 29]",[],0,0,0,0,0,0,0,0
11,A,0,6.0,baseline,0,1,0,0,0,0,0,0.017590122297406197,0.017590122297406197,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
11,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.0103791244328022,0.0103791244328022,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
11,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.008800067007541656,0.008800067007541656,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
12,A,0,6.0,baseline,1,1,0,0,1,1,0,33.54643494822085,33.54643494822085,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[98, 32, 104, 122, 84, 114, 113, 6, 123, 64]",[],0,0,0,0,0,0,0,0
12,A,0,6.0,nsgrand,1,1,0,0,1,1,0,1.9604240078479052,0.021369894966483116,0.0,0,18,1,1,0.9945104122161865,4.4379718019627035e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 4]","[98, 48, 104, 113, 122, 84, 114, 32, 123, 108]","[0.0002165231853723526, 0.9982914328575134, 0.0014049166347831488, 1.9505643649608828e-05, 2.326906906091608e-05, 4.4379718019627035e-05]",1200,4,0,0,0,1,0,0
12,A,0,6.0,strong_symbolic,1,1,0,0,1,1,0,159.8940461408347,159.8940461408347,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[98, 32, 104, 122, 84, 114, 113, 6, 123, 64]",[],0,0,0,0,0,0,0,0
13,A,0,6.0,baseline,2,1,0,0,16,16,0,33.11322908848524,33.11322908848524,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[17, 23, 20, 24, 18, 4, 22, 60, 14, 32]",[],0,0,0,0,0,0,0,0
13,A,0,6.0,nsgrand,2,1,0,0,1,1,0,2.5209400337189436,0.02137012779712677,0.0,0,18,1,2,0.9207221269607544,0.00019660263205878437,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[20, 24, 32, 4, 125, 127, 106, 17, 23, 10]","[1.521669855719665e-05, 0.0016262156423181295, 0.9667274355888367, 0.030883613973855972, 0.0005510298069566488, 0.00019660263205878437]",1200,4,0,0,0,1,0,0
13,A,0,6.0,strong_symbolic,2,1,0,0,16,16,0,159.55803799442947,159.55803799442947,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[17, 23, 20, 24, 18, 4, 22, 60, 14, 32]",[],0,0,0,0,0,0,0,0
14,A,0,6.0,baseline,0,1,0,0,0,0,0,0.021480023860931396,0.021480023860931396,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
14,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.01056981272995472,0.01056981272995472,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
14,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.009150011464953423,0.009150011464953423,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
15,A,0,6.0,baseline,0,1,0,0,0,0,0,0.009509967640042305,0.009509967640042305,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
15,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.009090173989534378,0.009090173989534378,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
15,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.009078998118638992,0.009078998118638992,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
16,A,0,6.0,baseline,1,1,0,0,2,2,0,34.92395393550396,34.92395393550396,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[58, 53, 55, 46, 62, 49, 60, 47, 70, 51]",[],0,0,0,0,0,0,0,0
16,A,0,6.0,nsgrand,1,1,0,0,1,1,0,2.495249966159463,0.024060020223259926,0.0,0,18,1,1,0.9463050365447998,0.0008127012406475842,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[53, 81, 70, 69, 65, 48, 63, 109, 57, 58]","[0.0001350901584373787, 0.988989531993866, 0.009855467826128006, 0.00011004738189512864, 9.725475683808327e-05, 0.0008127012406475842]",1200,4,0,0,0,1,0,0
16,A,0,6.0,strong_symbolic,1,1,0,0,2,2,0,163.5074270889163,163.5074270889163,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[58, 53, 55, 46, 62, 49, 60, 47, 70, 51]",[],0,0,0,0,0,0,0,0
17,A,0,6.0,baseline,1,1,0,0,4,4,0,33.816392067819834,33.816392067819834,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[78, 52, 30, 51, 93, 42, 63, 62, 20, 3]",[],0,0,0,0,0,0,0,0
17,A,0,6.0,nsgrand,1,1,0,0,1,1,0,1.8949550576508045,0.020679086446762085,0.0,0,18,1,1,0.9873305559158325,0.0004230874765198678,ai,ai_success,standard,ai_search,[1],"[0, 1, 2]","[30, 78, 48, 98, 62, 59, 93, 52, 112, 16]","[0.00032480430672876537, 0.9128856062889099, 0.08540355414152145, 0.0007521167863160372, 0.00021079699217807502, 0.0004230874765198678]",1200,4,0,0,0,1,0,0
17,A,0,6.0,strong_symbolic,1,1,0,0,4,4,0,165.02294596284628,165.02294596284628,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[78, 52, 30, 51, 93, 42, 63, 62, 20, 3]",[],0,0,0,0,0,0,0,0
18,A,0,6.0,baseline,0,1,0,0,0,0,0,0.017018988728523254,0.017018988728523254,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
18,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.01640012487769127,0.01640012487769127,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
18,A,0,6.0,strong_symbolic,0,1,0,0,0,0,0,0.008780043572187424,0.008780043572187424,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
19,A,0,6.0,baseline,0,1,0,0,0,0,0,0.015159137547016144,0.015159137547016144,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
19,A,0,6.0,nsgrand,0,1,0,0,0,0,0,0.008869916200637817,0.008869916200637817,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
