sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
0,A,0,0.0,baseline,14,0,1,14,2499,2499,0,95.15337808988988,95.15337808988988,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[83, 37, 6, 30, 110, 36, 2, 33, 115, 32]",[],0,0,0,0,0,0,0,0
0,A,0,0.0,nsgrand,14,0,1,14,0,0,0,1137.6863159239292,1137.6863159239292,0.0,0,0,-1,5,0.0011035517090931535,0.99979168176651,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
0,A,0,0.0,strong_symbolic,14,0,1,14,3999,3999,0,226.582437986508,226.582437986508,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[83, 37, 6, 30, 110, 36, 2, 33, 115, 32]",[],0,0,0,0,0,0,0,0
1,A,0,0.0,baseline,19,0,1,19,2499,2499,0,54.37000002712011,54.37000002712011,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[4, 113, 3, 108, 119, 1, 13, 16, 124, 2]",[],0,0,0,0,0,0,0,0
1,A,0,0.0,nsgrand,19,0,1,19,0,0,0,1.4501288533210754,1.4501288533210754,0.0,0,0,-1,5,0.0006022536545060575,0.9998553991317749,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
1,A,0,0.0,strong_symbolic,19,0,1,19,3999,3999,0,191.83371309190989,191.83371309190989,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[4, 113, 3, 108, 119, 1, 13, 16, 124, 2]",[],0,0,0,0,0,0,0,0
2,A,0,0.0,baseline,18,0,1,18,2499,2499,0,55.59260002337396,55.59260002337396,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[5, 0, 13, 1, 7, 2, 4, 127, 119, 3]",[],0,0,0,0,0,0,0,0
2,A,0,0.0,nsgrand,18,0,1,18,0,0,0,1.4486880972981453,1.4486880972981453,0.0,0,0,-1,5,0.00043199208448641,0.9998912811279297,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
2,A,0,0.0,strong_symbolic,18,0,1,18,3999,3999,0,196.16590882651508,196.16590882651508,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[5, 0, 13, 1, 7, 2, 4, 127, 119, 3]",[],0,0,0,0,0,0,0,0
3,A,0,0.0,baseline,14,0,1,14,2499,2499,0,54.709648014977574,54.709648014977574,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[115, 103, 93, 75, 126, 118, 15, 89, 125, 60]",[],0,0,0,0,0,0,0,0
3,A,0,0.0,nsgrand,14,0,1,14,0,0,0,1.6479471232742071,1.6479471232742071,0.0,0,0,-1,5,0.0010589815210551023,0.9997105002403259,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
3,A,0,0.0,strong_symbolic,14,0,1,14,3999,3999,0,191.81526289321482,191.81526289321482,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[115, 103, 93, 75, 126, 118, 15, 89, 125, 60]",[],0,0,0,0,0,0,0,0
4,A,0,0.0,baseline,8,0,1,8,2499,2499,0,54.96808607131243,54.96808607131243,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[3, 97, 66, 36, 109, 17, 30, 55, 16, 6]",[],0,0,0,0,0,0,0,0
